Station_ID,Group,Plot_Size_(m2),Collection_Date,Community,Sample_Type,Vegetation_Type,Percent_Cover_Total,Percent_Cover_Tree,Percent_Cover_Shrub,Percent_Cover_Herb,Percent_Cover_Carpet,Average_Height_Dominant_(cm),Average_Height_Tree_cm,Average_Height_Shrub_cm,Average_Height_Herb_cm,Average_Height_Carpet_cm,Scientific_Name_Originally_Observed,Common_Name_As_Originally_Observed,Scientific_Name_As_Currently_Recognized,Common_Name_As_Currently_Recognized,Percent_Cover,Braun_Blanquet_Rank,In_Out,Number_Planted,Number_Alive,Additional_Species_Description,Organization,Personnel,Comments
TE52-V03,DUNE,4,9/24/2013,Saline,Random,Planted,70,,,70,,102,,,90,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,65,4,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V03 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  30% Bare Ground.
TV09-0122,A,37.12,12/4/1995,Saline,Random,Planted,68.4,,,68.4,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,65.6,4,In,16,16,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux; D. Weifenbach,
TE18-37,A/18/G,0.25,8/5/1997,Saline,Random,Planted,68,,,68,,,,,,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,1,Both,,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
TV09-0128,A,37.12,6/4/1996,Saline,Random,Planted,67.5,,,67.5,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,67.5,4,In,16,16,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; D. Weifenbach; M. Miller,
BA28-420R,BAY,4,10/22/2001,Saline,Random,Natural,67,,,67,,110,,,110,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,67,4,Both,,,,LA DEPT OF NAT RES (CRDT),T. Folse; J. Rapp,
TV09-0113,A,37.12,12/4/1995,Saline,Random,Planted,66.2,,,66.2,,,,,,,Phragmites australis (Cav.) Trin. ex Steud.,common reed,Phragmites australis (Cav.) Trin. ex Steud.,common reed,4.1,1,In,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
TV09-0113,A,37.12,12/4/1995,Saline,Random,Planted,66.2,,,66.2,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,53.4,4,In,16,16,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
BA04-107,,4,9/3/2009,Saline,Random,Natural,65,,,65,,68,,,61,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,40,3,Both,,,,GEC,J. Avant; J. Palmer,Photo: BA04-107.jpg
BA04-107,,4,9/3/2009,Saline,Random,Natural,65,,,65,,68,,,61,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,45,3,Both,,,,GEC,J. Avant; J. Palmer,Photo: BA04-107.jpg
BA04-108,,4,9/3/2009,Saline,Random,Natural,65,,,65,,87,,,61,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,2,1,Both,,,,GEC,J. Avant; J. Palmer,"Photo: BA04-108.jpg.;Original coordinates 75 m off actual location.  Plot less than 45% vegetated (mostly open water).  Plot reestablished and new coordinates taken.  As per SOP, vine species are not measured as dominant species."
BA04-108,,4,9/3/2009,Saline,Random,Natural,65,,,65,,87,,,61,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,15,2,Both,,,,GEC,J. Avant; J. Palmer,"Photo: BA04-108.jpg.;Original coordinates 75 m off actual location.  Plot less than 45% vegetated (mostly open water).  Plot reestablished and new coordinates taken.  As per SOP, vine species are not measured as dominant species."
BA04-108,,4,9/3/2009,Saline,Random,Natural,65,,,65,,87,,,61,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,GEC,J. Avant; J. Palmer,"Photo: BA04-108.jpg.;Original coordinates 75 m off actual location.  Plot less than 45% vegetated (mostly open water).  Plot reestablished and new coordinates taken.  As per SOP, vine species are not measured as dominant species."
BA04-115,,4,9/8/2003,Saline,Random,Natural,65,0,0,65,0,70,0,0,95,0,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,25,2,Both,,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
BA04-115,,4,9/8/2003,Saline,Random,Natural,65,0,0,65,0,70,0,0,95,0,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,50,3,Both,,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
BA04-116,,1,9/12/2001,Saline,Random,Natural,65,,,65,,91.44,,,91.44,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,40,3,Both,,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
BA04-116,,1,9/12/2001,Saline,Random,Natural,65,,,65,,91.44,,,91.44,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,25,2,Both,,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
BA04-116,,1,9/12/2001,Saline,Random,Natural,65,,,65,,91.44,,,91.44,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
BA04-126,,4,9/2/2009,Saline,Random,Natural,65,,,65,,128,,,71,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,55,4,Both,,,,GEC,J. Avant; J. Palmer,Photo: BA04-126.jpg
BA04-126,,4,9/2/2009,Saline,Random,Natural,65,,,65,,128,,,71,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,45,3,Both,,,,GEC,J. Avant; J. Palmer,Photo: BA04-126.jpg
BA28-1100,DUNE,4,9/18/2002,Saline,Random,Planted,65,,,30,35,8,,,60,8,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,35,3,Both,,,,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,*Pic 58;*no surviving spartina patens;*samples taken
BA28-1100,DUNE,4,9/18/2002,Saline,Random,Planted,65,,,30,35,8,,,60,8,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,5,0,,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,*Pic 58;*no surviving spartina patens;*samples taken
BA28-468,BAY,4,10/22/2001,Saline,Random,Planted,65,,,65,,135,,,135,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,65,4,Both,20,20,,LA DEPT OF NAT RES (CRDT),T. Folse; J. Rapp,
BA28-672,BAY,4,10/20/2003,Saline,Random,Planted,65,,,65,,96,,,96,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,65,4,Both,5,,Indeterminate,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
CS28-100A,REFERENCE,4,9/12/2012,Saline,Random,Natural,65,,,65,,70,,,70,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,30,3,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Miller; M. Mouledous,"10cm: 27.3 C, 17.3 ppt. Waterlevel is 0.0ft. dead distichlis is 15% cover.;WL=0.0ft"
CS28-100A,REFERENCE,4,9/12/2012,Saline,Random,Natural,65,,,65,,70,,,70,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,2,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Miller; M. Mouledous,"10cm: 27.3 C, 17.3 ppt. Waterlevel is 0.0ft. dead distichlis is 15% cover.;WL=0.0ft"
CS28-100A,REFERENCE,4,9/12/2012,Saline,Random,Natural,65,,,65,,70,,,70,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Miller; M. Mouledous,"10cm: 27.3 C, 17.3 ppt. Waterlevel is 0.0ft. dead distichlis is 15% cover.;WL=0.0ft"
CS28-104B,REFERENCE,4,9/12/2012,Saline,Random,Natural,65,,,65,,67,,,67,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,60,4,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead robustus in plot is 25%.
CS28-104B,REFERENCE,4,9/12/2012,Saline,Random,Natural,65,,,65,,67,,,67,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,1,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead robustus in plot is 25%.
ME14-151,T126A,4,10/10/2007,Saline,Random,Planted,65,,,65,,134,,,134,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,65,4,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,East transect south slope
ME14-154,T126B,4,10/10/2007,Saline,Random,Planted,65,,,65,,152,,,152,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,65,4,Both,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous,Center transect south slope
ME14-221,TE75B,4,8/31/2005,Saline,Random,Planted,65,,,65,,164.59,,,164.59,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,60,4,In,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,plantings indist.;pic 35
ME14-239,T414A,4,8/31/2005,Saline,Random,Planted,65,,,65,,121.92,,,121.92,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,60,4,In,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 41
PO06-22,,4,8/16/2004,Saline,Random,Natural,65,,,65,,90,,,85,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,60,4,Both,,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; J. Troutman; F. Laronde,
PO06-22,,4,8/16/2004,Saline,Random,Natural,65,,,65,,90,,,85,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,20,2,Both,,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; J. Troutman; F. Laronde,
TE18-97,BW/9/G,0.25,8/7/1997,Saline,Random,Planted,65,,,65,,,,,,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,1,Both,,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
TE27-52,SPUR,4,9/15/2003,Saline,Random,Planted,65,,,65,,100,,,100,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,LA DEPT OF NAT RES (CMDB),T. Hubbell; R. Chiasson; A. Lasseigne,
TE27-52,SPUR,4,9/15/2003,Saline,Random,Planted,65,,,65,,100,,,100,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,15,2,Both,,,,LA DEPT OF NAT RES (CMDB),T. Hubbell; R. Chiasson; A. Lasseigne,
TE44-44,E,4,10/12/2004,Saline,Random,Planted,65,,,65,,154,,,154,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,65,4,Both,9,,Ind,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 2
TE44-44,E,4,10/12/2004,Saline,Random,Planted,65,,,65,,154,,,154,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 2
TE44-44,E,4,10/12/2004,Saline,Random,Planted,65,,,65,,154,,,154,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,1,1,Both,,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 2
TV09-0126,A,37.12,6/7/1999,Saline,Random,Planted,65,,,65,,,,,,,Phragmites australis (Cav.) Trin. ex Steud.,common reed,Phragmites australis (Cav.) Trin. ex Steud.,common reed,57.5,4,In,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
TV09-0126,A,37.12,6/7/1999,Saline,Random,Planted,65,,,65,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,65,4,In,16,16,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
TV09-0310,C,37.12,12/4/1995,Saline,Random,Planted,65,,,65,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,65,4,In,16,16,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
TV13A-10,,4,7/24/2001,Saline,Random,Planted,65,,,65,,122,,,121.95,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,65,4,In,16,,,LA DEPT OF NAT RES (CRDL),D. Castellanos,
TV09-0408,D,37.12,6/7/1999,Saline,Random,Planted,63.75,,,63.75,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,63.75,4,In,16,16,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
TV09-0119,A,37.12,6/4/1996,Saline,Random,Planted,63.125,,,63.125,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,63.13,4,In,16,14,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
TE18-07,A/3/G,0.25,8/6/1996,Saline,Random,Planted,62,,,62,,,,,,,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,60,4,Both,,,,LA DEPT OF NAT RES (CRDT),S. Beasley; K. Bahlinger,
TE18-07,A/3/G,0.25,8/6/1996,Saline,Random,Planted,62,,,62,,,,,,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,2,1,Both,,,,LA DEPT OF NAT RES (CRDT),S. Beasley; K. Bahlinger,
TV09-0403,D,37.12,6/4/1996,Saline,Random,Planted,61.25,,,61.25,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,61.25,4,In,16,14,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
BA28-1060,DUNE,4,10/20/2003,Saline,Random,Planted,60,,,60,,25,,,25,,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,40,3,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; J. West; E. Lear,No planted Spartina spartinae (Trin.) Merr. ex A.S. Hitchc. outside of plot.
BA28-1060,DUNE,4,10/20/2003,Saline,Random,Planted,60,,,60,,25,,,25,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,25,2,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; J. West; E. Lear,No planted Spartina spartinae (Trin.) Merr. ex A.S. Hitchc. outside of plot.
BA28-1060,DUNE,4,10/20/2003,Saline,Random,Planted,60,,,60,,25,,,25,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,<1,+,Both,5,0,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; J. West; E. Lear,No planted Spartina spartinae (Trin.) Merr. ex A.S. Hitchc. outside of plot.
BA28-1100,Dune,4,10/22/2001,Saline,Random,Planted,60,,,60,,60,,,60,,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,60,4,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-1100,Dune,4,10/22/2001,Saline,Random,Planted,60,,,60,,60,,,60,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,5,0,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-1400R,DUNE,4,9/18/2002,Saline,Random,Natural,60,,,60,,27,,,27,,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,,,Out,,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*Pic 56
BA28-1400R,DUNE,4,9/18/2002,Saline,Random,Natural,60,,,60,,27,,,27,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*Pic 56
BA28-1920,DUNE,4,9/18/2002,Saline,Random,Planted,60,,,50,5,30,,,30,8,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,5,1,Both,,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*Pic 51
BA28-1920,DUNE,4,9/18/2002,Saline,Random,Planted,60,,,50,5,30,,,30,8,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,5,3,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*Pic 51
BA28-672R,BAY,4,10/20/2003,Saline,Random,Natural,60,,,60,,102,,,102,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,60,4,Both,,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
CS17-67,,4,9/12/2006,Saline,Random,,60,,,60,,121.92,,,121.92,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,45,3,Both,,,healthy,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux; D. Castellanos,Porewater Temp   SpCond  Salinity;Surface     27.7 C  26540    16.2 ppt  depth- 0.3 ft;10 cm        28.2 C  30160     18.6 ppt;30 cm        28.3 C  29050     17.9 ppt;Photo 72;Water.
CS17-67,,4,9/12/2006,Saline,Random,,60,,,60,,121.92,,,121.92,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,5,1,Both,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux; D. Castellanos,Porewater Temp   SpCond  Salinity;Surface     27.7 C  26540    16.2 ppt  depth- 0.3 ft;10 cm        28.2 C  30160     18.6 ppt;30 cm        28.3 C  29050     17.9 ppt;Photo 72;Water.
CS17-67,,4,9/12/2006,Saline,Random,,60,,,60,,121.92,,,121.92,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,2,Both,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux; D. Castellanos,Porewater Temp   SpCond  Salinity;Surface     27.7 C  26540    16.2 ppt  depth- 0.3 ft;10 cm        28.2 C  30160     18.6 ppt;30 cm        28.3 C  29050     17.9 ppt;Photo 72;Water.
CS17-68,,4,10/2/2007,Saline,Random,Natural,60,,,60,,137,,,137,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,60,4,Both,,,,LA DEPT OF NAT RES (CRDL),M. Miller; D. Weifenbach; E. Haywood,"Snails abundant. Seed heads of alterniflora to 158 cm.;Surface water= 1.1', 12.0 ppt; Porewater 10cm= 15.0 ppt; Porewater 30cm= 16.6 ppt"
CS17-68,,4,10/2/2007,Saline,Random,Natural,60,,,60,,137,,,137,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,7,2,Both,,,,LA DEPT OF NAT RES (CRDL),M. Miller; D. Weifenbach; E. Haywood,"Snails abundant. Seed heads of alterniflora to 158 cm.;Surface water= 1.1', 12.0 ppt; Porewater 10cm= 15.0 ppt; Porewater 30cm= 16.6 ppt"
CS17-68,,4,10/2/2007,Saline,Random,Natural,60,,,60,,137,,,137,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,<1,+,Both,,,,LA DEPT OF NAT RES (CRDL),M. Miller; D. Weifenbach; E. Haywood,"Snails abundant. Seed heads of alterniflora to 158 cm.;Surface water= 1.1', 12.0 ppt; Porewater 10cm= 15.0 ppt; Porewater 30cm= 16.6 ppt"
CS21-101,CTU3,4,8/4/2015,Saline,Random,Natural,60,,,60,,146.3,,,146.3,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,20,2,In,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,grazed dry no porewater  Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-101,CTU3,4,8/4/2015,Saline,Random,Natural,60,,,60,,146.3,,,146.3,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,40,3,In,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,grazed dry no porewater  Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-103,CTU3,4,8/4/2015,Saline,Random,Natural,60,,,60,,137.16,,,137.16,,Phragmites australis (Cav.) Trin. ex Steud.,common reed,Phragmites australis (Cav.) Trin. ex Steud.,common reed,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,10: 31.8/4250/2.2ppt 30: 0 surface:  0  Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-103,CTU3,4,8/4/2015,Saline,Random,Natural,60,,,60,,137.16,,,137.16,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,35,3,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,10: 31.8/4250/2.2ppt 30: 0 surface:  0  Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-103,CTU3,4,8/4/2015,Saline,Random,Natural,60,,,60,,137.16,,,137.16,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,2,1,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,10: 31.8/4250/2.2ppt 30: 0 surface:  0  Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-89R,R1,4,8/4/2015,Saline,Random,Natural,60,,,60,,143.25,,,143.25,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,5,1,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,surface: 29.2/24040/14.5ppt  10:29.5/16860/9.8ppt  30:29.8/19140/11.3ppt Water Level is 0.1 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-89R,R1,4,8/4/2015,Saline,Random,Natural,60,,,60,,143.25,,,143.25,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,55,4,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,surface: 29.2/24040/14.5ppt  10:29.5/16860/9.8ppt  30:29.8/19140/11.3ppt Water Level is 0.1 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS28-103B,REFERENCE,4,9/12/2012,Saline,Random,Natural,60,,,60,,88,,,88,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,60,4,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead robustus and distichlis is 30% cover.
CS28-103B,REFERENCE,4,9/12/2012,Saline,Random,Natural,60,,,60,,88,,,88,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,2,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead robustus and distichlis is 30% cover.
ME14-118,T6A,4,8/31/2005,Saline,Random,Planted,60,,,60,,109.73,,,109.73,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,45,3,Both,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,30% Spartina alterniflora 30% dead;north slope
ME14-121,T6B,4,8/31/2005,Saline,Random,Planted,60,,,60,,121.92,,,121.92,,Phragmites australis (Cav.) Trin. ex Steud.,common reed,Phragmites australis (Cav.) Trin. ex Steud.,common reed,,,Out,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,phragmites stand large;north slope;photo 10
ME14-121,T6B,4,8/31/2005,Saline,Random,Planted,60,,,60,,121.92,,,121.92,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,60,4,Both,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,phragmites stand large;north slope;photo 10
ME14-122,T6C,4,10/10/2007,Saline,Random,Planted,60,,,60,,152,,,152,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,50,3,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,East transect south slope
ME14-130R,T69,4,8/31/2005,Saline,Random,Natural,60,,,60,,155.45,,,155.45,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,20,2,In,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,
ME14-149,T126A,4,10/10/2007,Saline,Random,Planted,60,,,60,,168,,,168,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,60,4,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,East transect north slope
